id,type,from,to,description
6917530127152712370,RELATION,GOPR0126_Figure_329.png,Caption of GOPR0126_Figure_329.png,caption of
1152922604118475449,RELATION,GOPR0126_Figure_340.png,null,Spreading metal powder with A4 sheet on platform
6917530127152712371,RELATION,GOPR0126_Figure_340.png,Caption of GOPR0126_Figure_340.png,caption of
1152922604118475450,RELATION,GOPR0126_Figure_341.png,null,Wiper adjustment ensures 0.05 mm blade gap.
6917530127152712372,RELATION,GOPR0126_Figure_341.png,Caption of GOPR0126_Figure_341.png,caption of
1152922604118475451,RELATION,GOPR0126_Figure_342.png,null,Technician adjusts wiper assembly for precise 0.05 mm blade height alignment.
6917530127152712373,RELATION,GOPR0126_Figure_342.png,Caption of GOPR0126_Figure_342.png,caption of
1152922604118475452,RELATION,GOPR0126_Figure_374.png,null,"Wiper setup, chamber cleaning, hatch pressure during bolt replacement."
6917530127152712374,RELATION,GOPR0126_Figure_374.png,Caption of GOPR0126_Figure_374.png,caption of
1152922604118475453,RELATION,GOPR0126_Figure_382.png,null,Blue-gloved person extracts A4 paper post-calibration before wiper blade installation.
6917530127152712375,RELATION,GOPR0126_Figure_382.png,Caption of GOPR0126_Figure_382.png,caption of
1152922604118475454,RELATION,GOPR0127_Figure_01.png,null,Masked operator explains AM250/AM400 controls.
6917530127152712376,RELATION,GOPR0127_Figure_01.png,Caption of GOPR0127_Figure_01.png,caption of
1152922604118475455,RELATION,GOPR0127_Figure_02.png,null,"Person in white mask activates emergency stop on Renishaw AM400, emphasizing safety and training."
6917530127152712377,RELATION,GOPR0127_Figure_02.png,Caption of GOPR0127_Figure_02.png,caption of
1152922604118475456,RELATION,GOPR0127_Figure_06.png,null,Person demonstrates emergency stop on Renishaw AM250/AM400.
6917530127152712378,RELATION,GOPR0127_Figure_06.png,Caption of GOPR0127_Figure_06.png,caption of
1152922604118475457,RELATION,GOPR0127_Figure_13.png,null,"Man inspects chamber, hand on panel, emphasizing precision."
6917530127152712379,RELATION,GOPR0127_Figure_13.png,Caption of GOPR0127_Figure_13.png,caption of
1152922604118475458,RELATION,GOPR0127_Figure_17.png,null,Technician verifies valve closure during safety protocol.
6917530127152712380,RELATION,GOPR0127_Figure_17.png,Caption of GOPR0127_Figure_17.png,caption of
1152922604118475459,RELATION,GOPR0127_Figure_31.png,null,Build plate central in AM250/AM400 chamber for metal powder fusion under heater control.
6917530127152712381,RELATION,GOPR0127_Figure_31.png,Caption of GOPR0127_Figure_31.png,caption of
1152922604118475460,RELATION,GOPR0128_Figure_180.png,null,"Wiper assembly adjustment ensures even blade pressure, prevents silicone deformation, and aligns with chamber function, highlighted by laser warning for safety."
6917530127152712382,RELATION,GOPR0128_Figure_180.png,Caption of GOPR0128_Figure_180.png,caption of
1152922604118475461,RELATION,GOPR0128_Figure_235.png,null,"Man points to AM400 control panel, highlighting software version for support contact."
6917530127152712383,RELATION,GOPR0128_Figure_235.png,Caption of GOPR0128_Figure_235.png,caption of
1152922604118475462,RELATION,GOPR0128_Figure_250.png,null,"Man points to red number on blue chiller, emphasizing temperature precision."
6917530127152712384,RELATION,GOPR0128_Figure_250.png,Caption of GOPR0128_Figure_250.png,caption of
1152922604118475463,RELATION,GOPR0128_Figure_258.png,null,Man monitors argon gauge for pressure regulation.
6917530127152712385,RELATION,GOPR0128_Figure_258.png,Caption of GOPR0128_Figure_258.png,caption of
1152922604118475464,RELATION,GOPR0128_Figure_262.png,null,"Rear connectivity: blue wires for power, data, gas in Renishaw AM400."
6917530127152712386,RELATION,GOPR0128_Figure_262.png,Caption of GOPR0128_Figure_262.png,caption of
1152922604118475465,RELATION,GOPR0128_Figure_308.png,null,Renishaw AM400 printer side view with labeled access door.
6917530127152712387,RELATION,GOPR0128_Figure_308.png,Caption of GOPR0128_Figure_308.png,caption of
1152922604118475466,RELATION,GOPR0128_Figure_320.png,null,Secure chamber access with aligned gloves and locking buttons.
6917530127152712388,RELATION,GOPR0128_Figure_320.png,Caption of GOPR0128_Figure_320.png,caption of
1152922604118475467,RELATION,GOPR0128_Figure_321.png,null,"Man in blue gloves interacts with chamber gloves and locking mechanism; counterpart manages control panel, emphasizing safety features."
6917530127152712389,RELATION,GOPR0128_Figure_321.png,Caption of GOPR0128_Figure_321.png,caption of
1152922604118475468,RELATION,GOPR0128_Figure_348.png,null,"Man directs to AM400 printer control, aligning with laser warning labels."
6917530127152712390,RELATION,GOPR0128_Figure_348.png,Caption of GOPR0128_Figure_348.png,caption of
1152922604118475469,RELATION,GOPR0129_Figure_005.png,null,Man interacts with safe change filter in AM250/AM400 access door.
6917530127152712391,RELATION,GOPR0129_Figure_005.png,Caption of GOPR0129_Figure_005.png,caption of
1152922604118475470,RELATION,GOPR0129_Figure_012.png,null,Man in hoodie uses ATEX cleaner for chamber powder transfer.
6917530127152712392,RELATION,GOPR0129_Figure_012.png,Caption of GOPR0129_Figure_012.png,caption of
1152922604118475471,RELATION,GOPR0129_Figure_022.png,null,Pre-filling setup for large safe change filter requires lifting equipment and PPE.
6917530127152712393,RELATION,GOPR0129_Figure_022.png,Caption of GOPR0129_Figure_022.png,caption of
1152922604118475472,RELATION,GOPR0129_Figure_024.png,null,Safe filter placement on basket
6917530127152712394,RELATION,GOPR0129_Figure_024.png,Caption of GOPR0129_Figure_024.png,caption of
1152922604118475473,RELATION,GOPR0129_Figure_026.png,null,Technician grips orange pipe for filter removal in AM250/AM400 system.
6917530127152712395,RELATION,GOPR0129_Figure_026.png,Caption of GOPR0129_Figure_026.png,caption of
1152922604118475474,RELATION,GOPR0129_Figure_027.png,null,"Filter removal steps: wet element, use lifting equipment."
6917530127152712396,RELATION,GOPR0129_Figure_027.png,Caption of GOPR0129_Figure_027.png,caption of
1152922604118475475,RELATION,GOPR0129_Figure_031.png,null,Valve opening aligns with filter draining step.
6917530127152712397,RELATION,GOPR0129_Figure_031.png,Caption of GOPR0129_Figure_031.png,caption of
1152922604118475476,RELATION,GOPR0130_Figure_179.png,null,"Lab layout with clamps, pipes, systems labeled L4-L15, SL1-SL2."
6917530127152712398,RELATION,GOPR0130_Figure_179.png,Caption of GOPR0130_Figure_179.png,caption of
1152922604118475477,RELATION,GOPR0130_Figure_180.png,null,Silo lift design enables material switching in Renishaw AM250/AM400.
6917530127152712399,RELATION,GOPR0130_Figure_180.png,Caption of GOPR0130_Figure_180.png,caption of
1152922604118475478,RELATION,GOPR0130_Figure_189.png,null,"Opening isolation valve precedes valve closure, clamp release, and flange disengagement for filter removal."
6917530127152712400,RELATION,GOPR0130_Figure_189.png,Caption of GOPR0130_Figure_189.png,caption of
1152922604118475479,RELATION,GOPR0130_Figure_190.png,null,"Filter wetting, water flow, drum disposal, men overseeing"
6917530127152712401,RELATION,GOPR0130_Figure_190.png,Caption of GOPR0130_Figure_190.png,caption of
1152922604118475480,RELATION,GOPR0130_Figure_225.png,null,Man closes safe's filter during drainage.
6917530127152712402,RELATION,GOPR0130_Figure_225.png,Caption of GOPR0130_Figure_225.png,caption of
1152922604118475481,RELATION,GOPR0130_Figure_232.png,null,Clamp assist usage for seal installation.
6917530127152712403,RELATION,GOPR0130_Figure_232.png,Caption of GOPR0130_Figure_232.png,caption of
1152922604118475482,RELATION,GOPR0130_Figure_256.png,null,"Lab coat, lifting, safe filter, PPE, 30 kg"
6917530127152712404,RELATION,GOPR0130_Figure_256.png,Caption of GOPR0130_Figure_256.png,caption of
1152922604118475483,RELATION,GOPR0130_Figure_270.png,null,Lab technician prepares safe change filter for water filling.
6917530127152712405,RELATION,GOPR0130_Figure_270.png,Caption of GOPR0130_Figure_270.png,caption of
1152922604118475484,RELATION,GOPR0130_Figure_292.png,null,"Filter disassembly for cleaning with hex wrench, emphasizing dual assembly for minimized downtime."
6917530127152712406,RELATION,GOPR0130_Figure_292.png,Caption of GOPR0130_Figure_292.png,caption of
1152922604118475485,RELATION,GOPR0141_Figure_001.png,null,Person removes build plate from AM250/AM400 for powder extraction.
6917530127152712407,RELATION,GOPR0141_Figure_001.png,Caption of GOPR0141_Figure_001.png,caption of
1152922604118475486,RELATION,GOPR0141_Figure_020.png,null,Build plate inspection ensures precise handling and measurement for AM250/AM400 placement.
6917530127152712408,RELATION,GOPR0141_Figure_020.png,Caption of GOPR0141_Figure_020.png,caption of
1152922604118475487,RELATION,GOPR0141_Figure_030.png,null,Man checks torque with hex wrench during pipe assembly.
6917530127152712409,RELATION,GOPR0141_Figure_030.png,Caption of GOPR0141_Figure_030.png,caption of
1152922604118475488,RELATION,GOPR0141_Figure_085.png,null,"Assembly precision: fitting build plate, adjusting bolts, trimming silicone."
6917530127152712410,RELATION,GOPR0141_Figure_085.png,Caption of GOPR0141_Figure_085.png,caption of
1152922604118475489,RELATION,GOPR0141_Figure_086.png,null,"Hex wrench secures build plate, following clamp tool torque instructions."
6917530127152712411,RELATION,GOPR0141_Figure_086.png,Caption of GOPR0141_Figure_086.png,caption of
1152922604118475490,RELATION,GOPR0141_Figure_114.png,null,"Man prepares build chamber, controls valves, re-inerts to low oxygen."
6917530127152712412,RELATION,GOPR0141_Figure_114.png,Caption of GOPR0141_Figure_114.png,caption of
1152922604118475491,RELATION,GOPR0141_Figure_120.png,null,Man locking AM250/AM400 chamber door.
6917530127152712413,RELATION,GOPR0141_Figure_120.png,Caption of GOPR0141_Figure_120.png,caption of
1152922604118475492,RELATION,GOPR0141_Figure_129.png,null,"Man secures chamber door, emphasizing AM250/AM400 safety."
6917530127152712414,RELATION,GOPR0141_Figure_129.png,Caption of GOPR0141_Figure_129.png,caption of
1152922604118475493,RELATION,GOPR0141_Figure_153.png,null,"Reset button ensures 0 mbar chamber pressure, preventing system halts."
6917530127152712415,RELATION,GOPR0141_Figure_153.png,Caption of GOPR0141_Figure_153.png,caption of
1152922604118475494,RELATION,GOPR0141_Figure_157.png,null,"Man presses blue reset button to zero chamber pressure, preventing system failure."
6917530127152712416,RELATION,GOPR0141_Figure_157.png,Caption of GOPR0141_Figure_157.png,caption of
1152922604118475495,RELATION,GOPR0141_Figure_159.png,null,Reset button triggers door alarm reset on AM250/AM400.
6917530127152712417,RELATION,GOPR0141_Figure_159.png,Caption of GOPR0141_Figure_159.png,caption of
1152922604118475496,RELATION,GOPR0706_Figure_005.png,null,Powder decanting setup with inert atmosphere handling.
6917530127152712418,RELATION,GOPR0706_Figure_005.png,Caption of GOPR0706_Figure_005.png,caption of
1152922604118475497,RELATION,GOPR0706_Figure_019.png,null,Man secures powder bottle for silo transfer.
6917530127152712419,RELATION,GOPR0706_Figure_019.png,Caption of GOPR0706_Figure_019.png,caption of
1152922604118475498,RELATION,RBV_print_machine_preparation_2_Figure_135.png,null,Lifting RBV component with equipment during AM250/AM400 filter removal.
6917530127152712420,RELATION,RBV_print_machine_preparation_2_Figure_135.png,Caption of RBV_print_machine_preparation_2_Figure_135.png,caption of
1152922604118475499,RELATION,RBV_print_machine_preparation_5_Figure_008.png,null,"User accesses Renishaw AM400 build chamber, illustrating dimensions and connectivity."
6917530127152712421,RELATION,RBV_print_machine_preparation_5_Figure_008.png,Caption of RBV_print_machine_preparation_5_Figure_008.png,caption of
1152922604118475500,RELATION,RBV_print_machine_preparation_5_Figure_149.png,null,"Man cleans RBV platform, aligns with \""clear powder\"" step, ensuring chamber cleanliness."
6917530127152712422,RELATION,RBV_print_machine_preparation_5_Figure_149.png,Caption of RBV_print_machine_preparation_5_Figure_149.png,caption of
1152922604118475501,RELATION,RBV_print_machine_preparation_7_Figure_039.png,null,Man tightens RBV with hex wrench during assembly.
6917530127152712423,RELATION,RBV_print_machine_preparation_7_Figure_039.png,Caption of RBV_print_machine_preparation_7_Figure_039.png,caption of
1152922604118475502,RELATION,RBV_print_machine_preparation_7_Figure_040.png,null,"Securing RBV, verifying torque, clamp guidelines"
6917530127152712424,RELATION,RBV_print_machine_preparation_7_Figure_040.png,Caption of RBV_print_machine_preparation_7_Figure_040.png,caption of
1152922604118475503,RELATION,RBV_print_machine_preparation_7_Figure_137.png,null,"Closed valves, chamber door shut, heater cools."
6917530127152712425,RELATION,RBV_print_machine_preparation_7_Figure_137.png,Caption of RBV_print_machine_preparation_7_Figure_137.png,caption of
1152922604118475504,RELATION,RBV_print_machine_preparation_9_Figure_301.png,null,Build chamber interior illustrates reduced volume mode for Renishaw AM250/AM400.
6917530127152712426,RELATION,RBV_print_machine_preparation_9_Figure_301.png,Caption of RBV_print_machine_preparation_9_Figure_301.png,caption of
1152922604118475505,RELATION,RBV_print_machine_preparation_13_Figure_005.png,null,Person in gray hoodie preps for glove use before bottle removal.
6917530127152712427,RELATION,RBV_print_machine_preparation_13_Figure_005.png,Caption of RBV_print_machine_preparation_13_Figure_005.png,caption of
1152922604118475506,RELATION,RBV_print_machine_preparation_13_Figure_006.png,null,"Person in hoodie dons gloves, hatch open."
6917530127152712428,RELATION,RBV_print_machine_preparation_13_Figure_006.png,Caption of RBV_print_machine_preparation_13_Figure_006.png,caption of
1152922604118475507,RELATION,RBV_print_machine_preparation_13_Figure_035.png,null,"Watch removal, glove donning, prep for bolt handling"
6917530127152712429,RELATION,RBV_print_machine_preparation_13_Figure_035.png,Caption of RBV_print_machine_preparation_13_Figure_035.png,caption of
1152922604118475508,RELATION,RBV_print_machine_preparation_13_Figure_065.png,null,Person inspects/cleans fused silica lens through chamber window.
6917530127152712430,RELATION,RBV_print_machine_preparation_13_Figure_065.png,Caption of RBV_print_machine_preparation_13_Figure_065.png,caption of
1152922604118475509,RELATION,RBV_print_machine_preparation_15_Figure_024.png,null,Man regulates argon flow via valve for safe sieve station connection.
6917530127152712431,RELATION,RBV_print_machine_preparation_15_Figure_024.png,Caption of RBV_print_machine_preparation_15_Figure_024.png,caption of
1152922604118475510,RELATION,RBV_print_machine_preparation_15_Figure_038.png,null,Argon supply connects to sieve station with gauges and knob for pressure regulation and safety.
6917530127152712432,RELATION,RBV_print_machine_preparation_15_Figure_038.png,Caption of RBV_print_machine_preparation_15_Figure_038.png,caption of
1152922604118475511,RELATION,RBV_print_machine_preparation_15_Figure_039.png,null,"Pressure accuracy: supply vs. cylinder gauges, zero mbar check prevents interruptions."
6917530127152712433,RELATION,RBV_print_machine_preparation_15_Figure_039.png,Caption of RBV_print_machine_preparation_15_Figure_039.png,caption of
1152922604118475512,RELATION,RBV_print_machine_preparation_16_Figure_39.png,null,"Recoater spreads metal powder in build chamber, directing gas flow for layer fusion."
6917530127152712434,RELATION,RBV_print_machine_preparation_16_Figure_39.png,Caption of RBV_print_machine_preparation_16_Figure_39.png,caption of
1152922604118475513,RELATION,RBV_print_machine_preparation_16_Figure_44.png,null,"Gas flow, build plate, powder fusion"
6917530127152712435,RELATION,RBV_print_machine_preparation_16_Figure_44.png,Caption of RBV_print_machine_preparation_16_Figure_44.png,caption of
1152922604118475514,RELATION,Powder_sieve_operation_1_Figure_001.png,null,Operator connects powder bottle with quick-release clamp for safe inversion during transfer.
6917530127152712436,RELATION,Powder_sieve_operation_1_Figure_001.png,Caption of Powder_sieve_operation_1_Figure_001.png,caption of
1152922604118475515,RELATION,Powder_sieve_operation_1_Figure_003.png,null,"Powder bottle inversion with clamps, PPE, silo transfer, bottle count compliance."
6917530127152712437,RELATION,Powder_sieve_operation_1_Figure_003.png,Caption of Powder_sieve_operation_1_Figure_003.png,caption of
1152922604118475516,RELATION,Powder_sieve_operation_1_Figure_007.png,null,Operator aligns valve handle closure with procedural steps to prevent spills.
6917530127152712438,RELATION,Powder_sieve_operation_1_Figure_007.png,Caption of Powder_sieve_operation_1_Figure_007.png,caption of
1152922604118475517,RELATION,Powder_sieve_operation_1_Figure_010.png,null,"Powder transfer initiation: removing clamp, bottle, secondary container, student observing."
6917530127152712439,RELATION,Powder_sieve_operation_1_Figure_010.png,Caption of Powder_sieve_operation_1_Figure_010.png,caption of
1152922604118475518,RELATION,Powder_sieve_operation_1_Figure_011.png,null,"Operator detaching clamp, removing bottles, emphasizing PPE and ATEX vacuum use."
6917530127152712440,RELATION,Powder_sieve_operation_1_Figure_011.png,Caption of Powder_sieve_operation_1_Figure_011.png,caption of
1152922604118475519,RELATION,Powder_sieve_operation_1_Figure_012.png,null,Figure illustrates clamp removal and valve handling for safe powder bottle management with PPE and ATEX vacuum.
6917530127152712441,RELATION,Powder_sieve_operation_1_Figure_012.png,Caption of Powder_sieve_operation_1_Figure_012.png,caption of
1152922604118475520,RELATION,Powder_sieve_operation_1_Figure_015.png,null,Operator grips centering ring post-clamp removal for alignment.
6917530127152712442,RELATION,Powder_sieve_operation_1_Figure_015.png,Caption of Powder_sieve_operation_1_Figure_015.png,caption of
1152922604118475521,RELATION,Powder_sieve_operation_1_Figure_016.png,null,Assembling centering ring with KF flange adaptor.
6917530127152712443,RELATION,Powder_sieve_operation_1_Figure_016.png,Caption of Powder_sieve_operation_1_Figure_016.png,caption of
1152922604118475522,RELATION,Powder_sieve_operation_1_Figure_018.png,null,Operator activates isolation valve for safe powder transfer.
6917530127152712444,RELATION,Powder_sieve_operation_1_Figure_018.png,Caption of Powder_sieve_operation_1_Figure_018.png,caption of
1152922604118475523,RELATION,Powder_sieve_operation_1_Figure_019.png,null,"Secure grip, isolation valve, powder transfer."
6917530127152712445,RELATION,Powder_sieve_operation_1_Figure_019.png,Caption of Powder_sieve_operation_1_Figure_019.png,caption of
1152922604118475524,RELATION,Powder_sieve_operation_1_Figure_020.png,null,"Operator interacts with powder bottle and valve, highlighting PPE and safe transfer."
6917530127152712446,RELATION,Powder_sieve_operation_1_Figure_020.png,Caption of Powder_sieve_operation_1_Figure_020.png,caption of
1152922604118475525,RELATION,Powder_sieve_operation_1_Figure_021.png,null,Valve guard interaction ensures safe bottle transfer.
6917530127152712447,RELATION,Powder_sieve_operation_1_Figure_021.png,Caption of Powder_sieve_operation_1_Figure_021.png,caption of
1152922604118475526,RELATION,Powder_sieve_operation_1_Figure_024.png,null,"Operator connects inverted powder bottle with valve, ensuring PPE and safe transfer."
6917530127152712448,RELATION,Powder_sieve_operation_1_Figure_024.png,Caption of Powder_sieve_operation_1_Figure_024.png,caption of
1152922604118475527,RELATION,Powder_sieve_operation_1_Figure_026.png,null,"Powder transfer initiation: student handles backup bottle valve under supervision, following clamp and valve procedures."
6917530127152712449,RELATION,Powder_sieve_operation_1_Figure_026.png,Caption of Powder_sieve_operation_1_Figure_026.png,caption of
1152922604118475528,RELATION,Powder_sieve_operation_1_Figure_027.png,null,"Operator and student struggle with isolation valves, mirroring sequence control."
6917530127152712450,RELATION,Powder_sieve_operation_1_Figure_027.png,Caption of Powder_sieve_operation_1_Figure_027.png,caption of
1152922604118475529,RELATION,Powder_sieve_operation_1_Figure_029.png,null,"\""Individual opens powder valve while student closes standby valve, emphasizing coordination in transfer.\"""
6917530127152712451,RELATION,Powder_sieve_operation_1_Figure_029.png,Caption of Powder_sieve_operation_1_Figure_029.png,caption of
1152922604118475530,RELATION,Powder_sieve_operation_1_Figure_040.png,null,"Operator grips bottle, student opens smaller one, emphasizing safe powder handling."
6917530127152712452,RELATION,Powder_sieve_operation_1_Figure_040.png,Caption of Powder_sieve_operation_1_Figure_040.png,caption of
1152922604118475531,RELATION,Powder_sieve_operation_1_Figure_043.png,null,Operator clearing powder before sieving and safety checks.
6917530127152712453,RELATION,Powder_sieve_operation_1_Figure_043.png,Caption of Powder_sieve_operation_1_Figure_043.png,caption of
1152922604118475532,RELATION,Powder_sieve_operation_1_Figure_049.png,null,"Individual uses centering ring for powder transfer, highlighting handling and PPE."
6917530127152712454,RELATION,Powder_sieve_operation_1_Figure_049.png,Caption of Powder_sieve_operation_1_Figure_049.png,caption of
1152922604118475533,RELATION,Powder_sieve_operation_1_Figure_060.png,null,"Powder Transfer: Individuals examine Renishaw AM400 bottles, connecting with clamps and valves."
6917530127152712455,RELATION,Powder_sieve_operation_1_Figure_060.png,Caption of Powder_sieve_operation_1_Figure_060.png,caption of
1152922604118475534,RELATION,Powder_sieve_operation_1_Figure_079.png,null,Operators inspect AM400 interior through access door.
6917530127152712456,RELATION,Powder_sieve_operation_1_Figure_079.png,Caption of Powder_sieve_operation_1_Figure_079.png,caption of
1152922604118475535,RELATION,Powder_sieve_operation_1_Figure_080.png,null,"Operator, student, AM400, left door, components"
6917530127152712457,RELATION,Powder_sieve_operation_1_Figure_080.png,Caption of Powder_sieve_operation_1_Figure_080.png,caption of
1152922604118475536,RELATION,Powder_sieve_operation_1_Figure_091.png,null,"Operator highlights Renishaw AM400 powder bottle with stick, emphasizing safety protocols."
6917530127152712458,RELATION,Powder_sieve_operation_1_Figure_091.png,Caption of Powder_sieve_operation_1_Figure_091.png,caption of
1152922604118475537,RELATION,Powder_sieve_operation_1_Figure_095.png,null,Operators inspect Renishaw AM400 interior through left access door.
6917530127152712459,RELATION,Powder_sieve_operation_1_Figure_095.png,Caption of Powder_sieve_operation_1_Figure_095.png,caption of
1152922604118475538,RELATION,Powder_sieve_operation_1_Figure_100.png,null,Operators inspect AM250/AM400 door interior.
6917530127152712460,RELATION,Powder_sieve_operation_1_Figure_100.png,Caption of Powder_sieve_operation_1_Figure_100.png,caption of
1152922604118475539,RELATION,Powder_sieve_operation_1_Figure_104.png,null,Operators inspect Renishaw AM400 interior through access door.
6917530127152712461,RELATION,Powder_sieve_operation_1_Figure_104.png,Caption of Powder_sieve_operation_1_Figure_104.png,caption of
1152922604118475540,RELATION,Powder_sieve_operation_1_Figure_107.png,null,"Renishaw AM400 interior, left access door, components detailed."
6917530127152712462,RELATION,Powder_sieve_operation_1_Figure_107.png,Caption of Powder_sieve_operation_1_Figure_107.png,caption of
1152922604118475541,RELATION,Powder_sieve_operation_1_Figure_114.png,null,"Operators inspect Renishaw AM400 interior through access door, highlighting components."
6917530127152712463,RELATION,Powder_sieve_operation_1_Figure_114.png,Caption of Powder_sieve_operation_1_Figure_114.png,caption of
1152922604118475542,RELATION,Powder_sieve_operation_1_Figure_120.png,null,"Operator, hammerhead, AM400 interior"
6917530127152712464,RELATION,Powder_sieve_operation_1_Figure_120.png,Caption of Powder_sieve_operation_1_Figure_120.png,caption of
1152922604118475543,RELATION,Powder_sieve_operation_1_Figure_122.png,null,"Operators interact with left-hand door, detailing AM250/AM400 components."
6917530127152712465,RELATION,Powder_sieve_operation_1_Figure_122.png,Caption of Powder_sieve_operation_1_Figure_122.png,caption of
1152922604118475544,RELATION,Powder_sieve_operation_1_Figure_157.png,null,"Operator, hammer, safe filter placement"
6917530127152712466,RELATION,Powder_sieve_operation_1_Figure_157.png,Caption of Powder_sieve_operation_1_Figure_157.png,caption of
1152922604118475545,RELATION,Powder_sieve_operation_1_Figure_170.png,null,Operators monitor individual pointing to large safe change filter system.
6917530127152712467,RELATION,Powder_sieve_operation_1_Figure_170.png,Caption of Powder_sieve_operation_1_Figure_170.png,caption of
1152922604118475546,RELATION,Powder_sieve_operation_1_Figure_184.png,null,"Operator points to safe filter system, detailing access door, valves, sensors."
6917530127152712468,RELATION,Powder_sieve_operation_1_Figure_184.png,Caption of Powder_sieve_operation_1_Figure_184.png,caption of
1152922604118475547,RELATION,Powder_sieve_operation_1_Figure_188.png,null,"Operators at Renishaw AM400 door, detailing AM250/AM400 components."
6917530127152712469,RELATION,Powder_sieve_operation_1_Figure_188.png,Caption of Powder_sieve_operation_1_Figure_188.png,caption of
1152922604118475548,RELATION,Powder_sieve_operation_1_Figure_190.png,null,Operators observe left access door and safe filter system in AM250/AM400 setup.
6917530127152712470,RELATION,Powder_sieve_operation_1_Figure_190.png,Caption of Powder_sieve_operation_1_Figure_190.png,caption of
1152922604118475549,RELATION,Powder_sieve_operation_1_Figure_194.png,null,"Operators near AM400 filter, one with hammer, emphasize safety steps."
6917530127152712471,RELATION,Powder_sieve_operation_1_Figure_194.png,Caption of Powder_sieve_operation_1_Figure_194.png,caption of
1152922604118475550,RELATION,Powder_sieve_operation_1_Figure_195.png,null,Operators near AM400 manage safety via HMI/PLC.
6917530127152712472,RELATION,Powder_sieve_operation_1_Figure_195.png,Caption of Powder_sieve_operation_1_Figure_195.png,caption of
1152922604118475551,RELATION,Powder_sieve_operation_1_Figure_198.png,null,"Operators near AM400 filter, managing main switch, argon, and Emergency Stop."
6917530127152712473,RELATION,Powder_sieve_operation_1_Figure_198.png,Caption of Powder_sieve_operation_1_Figure_198.png,caption of
1152922604118475552,RELATION,Powder_sieve_operation_1_Figure_202.png,null,Left access door near SafeChange filter in AM250/AM400 systems.
6917530127152712474,RELATION,Powder_sieve_operation_1_Figure_202.png,Caption of Powder_sieve_operation_1_Figure_202.png,caption of
1152922604118475553,RELATION,Powder_sieve_operation_1_Figure_204.png,null,Operators interact with AM400's access door and filter system.
6917530127152712475,RELATION,Powder_sieve_operation_1_Figure_204.png,Caption of Powder_sieve_operation_1_Figure_204.png,caption of
1152922604118475554,RELATION,Powder_sieve_operation_1_Figure_242.png,null,"Operators near AM250/AM400 filter, demonstrating interaction and safety."
6917530127152712476,RELATION,Powder_sieve_operation_1_Figure_242.png,Caption of Powder_sieve_operation_1_Figure_242.png,caption of
1152922604118475555,RELATION,Powder_sieve_operation_1_Figure_243.png,null,Operators removing filter assembly from AM250/AM400 system.
6917530127152712477,RELATION,Powder_sieve_operation_1_Figure_243.png,Caption of Powder_sieve_operation_1_Figure_243.png,caption of
1152922604118475556,RELATION,Powder_sieve_operation_1_Figure_248.png,null,"Operators beside AM400 door, detailing components."
6917530127152712478,RELATION,Powder_sieve_operation_1_Figure_248.png,Caption of Powder_sieve_operation_1_Figure_248.png,caption of
1152922604118475557,RELATION,Powder_sieve_operation_1_Figure_264.png,null,Student observes black-clad individual aligning powder bottle with procedural steps.
6917530127152712479,RELATION,Powder_sieve_operation_1_Figure_264.png,Caption of Powder_sieve_operation_1_Figure_264.png,caption of
1152922604118475558,RELATION,Powder_sieve_operation_1_Figure_265.png,null,Inspecting powder transfer on desk
6917530127152712480,RELATION,Powder_sieve_operation_1_Figure_265.png,Caption of Powder_sieve_operation_1_Figure_265.png,caption of
1152922604118475559,RELATION,Powder_sieve_operation_1_Figure_267.png,null,"Operators monitor powder transfer components, emphasizing PPE and safe handling."
6917530127152712481,RELATION,Powder_sieve_operation_1_Figure_267.png,Caption of Powder_sieve_operation_1_Figure_267.png,caption of
1152922604118475560,RELATION,Powder_sieve_operation_1_Figure_268.png,null,"Individual handles powder, observed by operators, emphasizing safety adherence."
6917530127152712482,RELATION,Powder_sieve_operation_1_Figure_268.png,Caption of Powder_sieve_operation_1_Figure_268.png,caption of
1152922604118475561,RELATION,Powder_sieve_operation_1_Figure_269.png,null,"Powder transfer, initial step, vacuum chamber setup"
6917530127152712483,RELATION,Powder_sieve_operation_1_Figure_269.png,Caption of Powder_sieve_operation_1_Figure_269.png,caption of
1152922604118475562,RELATION,Powder_sieve_operation_1_Figure_271.png,null,"Operator, bottle, clamp, valve, transfer"
6917530127152712484,RELATION,Powder_sieve_operation_1_Figure_271.png,Caption of Powder_sieve_operation_1_Figure_271.png,caption of
1152922604118475563,RELATION,Powder_sieve_operation_1_Figure_272.png,null,"Valve S1, clamp SL2, operator handles powder bottle."
6917530127152712485,RELATION,Powder_sieve_operation_1_Figure_272.png,Caption of Powder_sieve_operation_1_Figure_272.png,caption of
1152922604118475564,RELATION,Powder_sieve_operation_1_Figure_274.png,null,"\""S1 valve and SL2 clamp highlighted in powder sieve station for bottle inversion and safe transfer.\"""
6917530127152712486,RELATION,Powder_sieve_operation_1_Figure_274.png,Caption of Powder_sieve_operation_1_Figure_274.png,caption of
1152922604118475565,RELATION,Powder_sieve_operation_1_Figure_275.png,null,"Valve (S1), clamp (SL2), operator connect invert bottles, safe transfer to silo."
6917530127152712487,RELATION,Powder_sieve_operation_1_Figure_275.png,Caption of Powder_sieve_operation_1_Figure_275.png,caption of
